Longitude,Latitude,annee,diplome,NameOfUni,academie,domaine,discipline,situation,nombre_de_reponses,taux_de_reponse,poids_de_la_discipline,taux_dinsertion,emplois_cadre_ou_professions_intermediaires,emplois_stables,emplois_a_temps_plein,salaire_net_median_des_emplois_a_temps_plein,salaire_brut_annuel_estime,de_diplomes_boursiers,taux_de_chomage_regional,salaire_net_mensuel_median_regional,emplois_cadre,emplois_exterieurs_a_la_region_de_luniversite,femmes,salaire_net_mensuel_regional_1er_quartile,salaire_net_mensuel_regional_3eme_quartile
,,2011,MASTER LMD,La Réunion France,La Réunion,"Droit, économie et gestion",Économie,30 mois après le diplôme,16,56,9,ns,ns,ns,ns,ns,,42,nd,1810,ns,ns,ns,,
,,2011,MASTER LMD,La Réunion France,La Réunion,"Droit, économie et gestion",Gestion,30 mois après le diplôme,17,40,11,ns,ns,ns,ns,ns,,42,nd,1810,ns,ns,ns,,
-0.5773376,44.8456953,2010,MASTER LMD,Bordeaux - Montaigne France,Bordeaux,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,29,79,11,ns,ns,ns,ns,ns,,32,10.2,1680,nd,nd,nd,,
-0.5773376,44.8456953,2010,MASTER LMD,Bordeaux - Montaigne France,Bordeaux,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,29,79,11,ns,ns,ns,ns,ns,,32,10.2,1680,nd,nd,nd,,
3.8720638,43.6156599,2010,MASTER LMD,Montpellier 1 France,Montpellier,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,125,77,27,89,93,71,91,2020,31600,29,14.3,1650,nd,nd,nd,,
3.8720638,43.6156599,2010,MASTER LMD,Montpellier 1 France,Montpellier,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,83,83,18,93,96,71,99,2200,34300,29,14.3,1650,nd,nd,nd,,
,,2010,MASTER LMD,Montpellier 2 - Sciences techniques du Languedoc France,Montpellier,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",30 mois après le diplôme,114,67,35,87,95,91,99,2170,33800,34,14.3,1650,nd,nd,nd,,
,,2010,MASTER LMD,Montpellier 2 - Sciences techniques du Languedoc France,Montpellier,"Sciences, technologies et santé",Sciences de l'ingénieur,30 mois après le diplôme,19,75,5,ns,ns,ns,ns,ns,,34,14.3,1650,nd,nd,nd,,
,,2010,MASTER LMD,Rennes 1 France,Rennes,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,373,72,59,93,87,85,97,2000,31300,29,9,1670,nd,nd,nd,,
2.1388672,43.9194985,2013,MASTER LMD,Institut national universitaire Jean-François Champollion France,Toulouse,Sciences humaines et sociales,Psychologie,18 mois après le diplôme,10,92,28,ns,ns,ns,ns,ns,,36,11.9,1820,ns,ns,ns,1460,2150
2.1388672,43.9194985,2013,MASTER LMD,Institut national universitaire Jean-François Champollion France,Toulouse,"Sciences, technologies et santé",Sciences de l'ingénieur,30 mois après le diplôme,5,100,12,ns,ns,ns,ns,ns,,36,11.9,1820,ns,ns,ns,1460,2150
6.018688,43.136473,2013,MASTER LMD,Toulon - Sud Toulon Var France,Nice,"Droit, économie et gestion",Gestion,18 mois après le diplôme,35,85,18,86,94,77,100,ns,,36,11.4,1840,64,36,45,1430,2210
6.018688,43.136473,2013,MASTER LMD,Toulon - Sud Toulon Var France,Nice,"Sciences, technologies et santé",Sciences fondamentales,30 mois après le diplôme,6,89,3,ns,ns,ns,ns,ns,,36,11.4,1840,ns,ns,ns,1430,2210
4.805528,43.94931700000001,2013,MASTER LMD,Avignon France,Aix-Marseille,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,22,50,26,ns,ns,ns,ns,ns,,41,11.4,1840,ns,ns,ns,1430,2210
4.805528,43.94931700000001,2013,MASTER LMD,Avignon France,Aix-Marseille,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,44,78,33,73,ns,27,84,ns,,41,11.4,1840,ns,69,81,1430,2210
4.805528,43.94931700000001,2013,MASTER LMD,Avignon France,Aix-Marseille,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,44,77,33,82,97,81,91,ns,,41,11.4,1840,67,62,38,1430,2210
4.805528,43.94931700000001,2013,MASTER LMD,Avignon France,Aix-Marseille,"Sciences, technologies et santé","Autres sciences, technologies et santé",30 mois après le diplôme,1,100,1,ns,nd,ns,ns,nd,,41,11.4,1840,nd,ns,ns,1430,2210
0.340375,46.58022400000001,2013,MASTER LMD,Poitiers France,Poitiers,"Droit, économie et gestion",Économie,18 mois après le diplôme,13,68,3,ns,ns,ns,ns,ns,,41,9.6,1730,ns,ns,ns,1390,2040
0.340375,46.58022400000001,2013,MASTER LMD,Poitiers France,Poitiers,"Droit, économie et gestion",Gestion,30 mois après le diplôme,149,53,36,93,81,73,99,1940,30300,41,9.6,1730,47,61,58,1390,2040
0.340375,46.58022400000001,2013,MASTER LMD,Poitiers France,Poitiers,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,94,75,17,86,84,43,60,1510,23600,41,9.6,1730,56,48,73,1390,2040
0.340375,46.58022400000001,2013,MASTER LMD,Poitiers France,Poitiers,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,94,75,17,86,90,63,67,1520,23600,41,9.6,1730,67,48,73,1390,2040
0.340375,46.58022400000001,2013,MASTER LMD,Poitiers France,Poitiers,Sciences humaines et sociales,Information communication,30 mois après le diplôme,27,74,5,ns,ns,ns,ns,ns,,41,9.6,1730,ns,ns,ns,1390,2040
0.340375,46.58022400000001,2013,MASTER LMD,Poitiers France,Poitiers,Sciences humaines et sociales,Autres sciences humaines et sociales,30 mois après le diplôme,8,56,1,ns,ns,ns,ns,ns,,41,9.6,1730,ns,ns,ns,1390,2040
0.340375,46.58022400000001,2013,MASTER LMD,Poitiers France,Poitiers,"Sciences, technologies et santé",Informatique,18 mois après le diplôme,9,59,2,ns,ns,ns,ns,ns,,41,9.6,1730,ns,ns,ns,1390,2040
0.340375,46.58022400000001,2013,MASTER LMD,Poitiers France,Poitiers,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,9,59,2,ns,ns,ns,ns,ns,,41,9.6,1730,ns,ns,ns,1390,2040
1.261105,45.83361900000001,2013,MASTER LMD,Limoges France,Limoges,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,98,74,47,90,83,59,97,1660,25900,38,9.6,1760,51,39,58,1430,2010
1.261105,45.83361900000001,2013,MASTER LMD,Limoges France,Limoges,"Droit, économie et gestion",Droit,30 mois après le diplôme,36,84,17,89,78,78,97,ns,,38,9.6,1760,53,54,63,1430,2010
1.261105,45.83361900000001,2013,MASTER LMD,Limoges France,Limoges,"Lettres, langues, arts","Lettres, langues, arts",18 mois après le diplôme,23,58,14,ns,ns,ns,ns,ns,,38,9.6,1760,ns,ns,ns,1430,2010
1.261105,45.83361900000001,2013,MASTER LMD,Limoges France,Limoges,Sciences humaines et sociales,Histoire-géographie,18 mois après le diplôme,2,67,1,ns,ns,ns,ns,ns,,38,9.6,1760,ns,ns,ns,1430,2010
1.261105,45.83361900000001,2013,MASTER LMD,Limoges France,Limoges,"Sciences, technologies et santé","Autres sciences, technologies et santé",18 mois après le diplôme,10,61,5,ns,ns,ns,ns,ns,,38,9.6,1760,ns,ns,ns,1430,2010
,,2013,MASTER ENS,Paris 11 - Paris Sud France,Versailles,Masters enseignement,Masters enseignement,18 mois après le diplôme,39,51,100,100,97,95,94,1820,28400,,8.8,2070,88,14,73,1630,2580
,,2013,MASTER LMD,Paris 11 - Paris Sud France,Versailles,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,87,66,26,89,88,79,96,2100,32800,23,8.8,2070,71,18,74,1630,2580
,,2013,MASTER LMD,Paris 11 - Paris Sud France,Versailles,"Droit, économie et gestion",Droit,18 mois après le diplôme,50,66,15,80,94,56,91,ns,,23,8.8,2070,71,11,78,1630,2580
,,2013,MASTER LMD,Paris 11 - Paris Sud France,Versailles,"Droit, économie et gestion",Économie,18 mois après le diplôme,5,75,1,ns,ns,ns,ns,ns,,23,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Paris 11 - Paris Sud France,Versailles,Sciences humaines et sociales,Autres sciences humaines et sociales,18 mois après le diplôme,0,,,nd,nd,nd,nd,nd,,23,8.8,2070,nd,nd,nd,1630,2580
,,2013,MASTER LMD,Paris 11 - Paris Sud France,Versailles,"Sciences, technologies et santé",Sciences de l'ingénieur,30 mois après le diplôme,10,53,3,ns,ns,ns,ns,ns,,23,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Evry Val-d'Essonne France,Versailles,"Droit, économie et gestion",Droit,30 mois après le diplôme,37,68,11,92,76,65,97,ns,,18,8.8,2070,55,11,70,1630,2580
,,2013,MASTER LMD,Evry Val-d'Essonne France,Versailles,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,9,86,3,ns,ns,ns,ns,ns,,18,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Paris Ouest Nanterre La Défense France,Versailles,"Droit, économie et gestion",Droit,18 mois après le diplôme,41,43,11,88,ns,ns,ns,ns,,19,8.8,2070,ns,8,78,1630,2580
,,2013,MASTER LMD,Paris Ouest Nanterre La Défense France,Versailles,"Droit, économie et gestion",Gestion,30 mois après le diplôme,16,38,4,ns,ns,ns,ns,ns,,19,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Paris Ouest Nanterre La Défense France,Versailles,"Lettres, langues, arts","Lettres, langues, arts",18 mois après le diplôme,52,43,14,92,82,58,85,1700,26500,19,8.8,2070,55,20,71,1630,2580
,,2013,MASTER LMD,Paris Ouest Nanterre La Défense France,Versailles,Sciences humaines et sociales,Autres sciences humaines et sociales,30 mois après le diplôme,54,64,10,85,61,61,80,1600,25000,19,8.8,2070,32,8,77,1630,2580
2.3620284,48.91197649999999,2013,MASTER ENS,Paris 13 - Paris Nord France,Créteil,Masters enseignement,Masters enseignement,30 mois après le diplôme,1,33,100,ns,ns,ns,ns,ns,,,8.8,2070,ns,ns,ns,1630,2580
2.3620284,48.91197649999999,2013,MASTER LMD,Paris 13 - Paris Nord France,Créteil,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,97,43,41,93,95,61,97,2130,33200,31,8.8,2070,63,9,56,1630,2580
2.3620284,48.91197649999999,2013,MASTER LMD,Paris 13 - Paris Nord France,Créteil,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,152,63,44,87,78,45,78,1650,25700,31,8.8,2070,50,20,78,1630,2580
2.3620284,48.91197649999999,2013,MASTER LMD,Paris 13 - Paris Nord France,Créteil,Sciences humaines et sociales,Histoire-géographie,18 mois après le diplôme,4,80,1,ns,ns,ns,ns,ns,,31,8.8,2070,ns,ns,ns,1630,2580
2.3620284,48.91197649999999,2013,MASTER LMD,Paris 13 - Paris Nord France,Créteil,Sciences humaines et sociales,Autres sciences humaines et sociales,30 mois après le diplôme,31,55,9,94,ns,ns,ns,ns,,31,8.8,2070,ns,ns,64,1630,2580
2.3620284,48.91197649999999,2013,MASTER LMD,Paris 13 - Paris Nord France,Créteil,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,7,50,2,ns,ns,ns,ns,ns,,31,8.8,2070,ns,ns,ns,1630,2580
2.3620284,48.91197649999999,2013,MASTER LMD,Paris 13 - Paris Nord France,Créteil,"Sciences, technologies et santé",Sciences de l'ingénieur,30 mois après le diplôme,4,31,1,ns,ns,ns,ns,ns,,31,8.8,2070,ns,ns,ns,1630,2580
2.3620284,48.91197649999999,2013,MASTER LMD,Paris 13 - Paris Nord France,Créteil,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,7,50,2,ns,ns,ns,ns,ns,,31,8.8,2070,ns,ns,ns,1630,2580
2.3635622,48.9449361,2013,MASTER LMD,Paris 8 - Vincennes Saint-Denis France,Créteil,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",18 mois après le diplôme,1,55,1,ns,ns,ns,ns,ns,,26,8.8,2070,ns,ns,ns,1630,2580
2.3635622,48.9449361,2013,MASTER LMD,Paris 8 - Vincennes Saint-Denis France,Créteil,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",30 mois après le diplôme,1,55,1,ns,ns,ns,ns,ns,,26,8.8,2070,ns,ns,ns,1630,2580
2.3635622,48.9449361,2013,MASTER LMD,Paris 8 - Vincennes Saint-Denis France,Créteil,Sciences humaines et sociales,Histoire-géographie,30 mois après le diplôme,24,71,11,ns,ns,ns,ns,ns,,26,8.8,2070,ns,ns,ns,1630,2580
2.3635622,48.9449361,2013,MASTER LMD,Paris 8 - Vincennes Saint-Denis France,Créteil,Sciences humaines et sociales,Psychologie,18 mois après le diplôme,40,66,18,74,77,48,68,ns,,26,8.8,2070,67,38,92,1630,2580
2.3635622,48.9449361,2013,MASTER LMD,Paris 8 - Vincennes Saint-Denis France,Créteil,Sciences humaines et sociales,Information communication,30 mois après le diplôme,38,65,18,100,68,74,89,1850,28900,26,8.8,2070,44,27,69,1630,2580
2.3635622,48.9449361,2013,MASTER LMD,Paris 8 - Vincennes Saint-Denis France,Créteil,Sciences humaines et sociales,Autres sciences humaines et sociales,30 mois après le diplôme,24,56,11,ns,ns,ns,ns,ns,,26,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER ENS,Paris-Est Créteil France,Créteil,Masters enseignement,Masters enseignement,30 mois après le diplôme,164,58,100,97,92,89,96,1730,27000,,8.8,2070,78,8,86,1630,2580
,,2013,MASTER LMD,Paris-Est Créteil France,Créteil,"Droit, économie et gestion",Économie,30 mois après le diplôme,22,51,4,ns,ns,ns,ns,ns,,24,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Paris-Est Créteil France,Créteil,"Droit, économie et gestion",Gestion,30 mois après le diplôme,175,58,33,97,92,90,99,2450,38200,24,8.8,2070,82,20,43,1630,2580
,,2013,MASTER LMD,Paris-Est Créteil France,Créteil,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",18 mois après le diplôme,124,53,23,56,51,26,86,ns,,24,8.8,2070,22,11,65,1630,2580
,,2013,MASTER LMD,Paris-Est Créteil France,Créteil,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",30 mois après le diplôme,124,53,23,82,81,71,97,1840,28700,24,8.8,2070,52,11,65,1630,2580
,,2013,MASTER LMD,Paris-Est Créteil France,Créteil,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,101,65,16,90,91,48,97,1950,30400,24,8.8,2070,63,28,54,1630,2580
,,2013,MASTER LMD,Paris-Est Créteil France,Créteil,Sciences humaines et sociales,Histoire-géographie,18 mois après le diplôme,16,55,2,ns,ns,ns,ns,ns,,24,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Paris-Est Créteil France,Créteil,"Sciences, technologies et santé",Sciences fondamentales,30 mois après le diplôme,21,62,4,ns,ns,ns,ns,ns,,24,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Paris-Est Créteil France,Créteil,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,6,100,1,ns,ns,ns,ns,ns,,24,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Paris-Est Créteil France,Créteil,"Sciences, technologies et santé","Autres sciences, technologies et santé",30 mois après le diplôme,11,59,2,ns,ns,ns,ns,ns,,24,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Cergy-Pontoise France,Versailles,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,42,64,12,91,86,74,100,1780,27700,15,8.8,2070,48,29,64,1630,2580
,,2013,MASTER LMD,Cergy-Pontoise France,Versailles,Sciences humaines et sociales,Histoire-géographie,30 mois après le diplôme,47,61,14,96,82,73,93,2170,33800,15,8.8,2070,65,26,48,1630,2580
,,2013,MASTER LMD,Cergy-Pontoise France,Versailles,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",18 mois après le diplôme,106,68,29,89,95,74,100,2100,32800,15,8.8,2070,74,16,32,1630,2580
,,2013,MASTER LMD,Cergy-Pontoise France,Versailles,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,19,57,5,ns,ns,ns,ns,ns,,15,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Cergy-Pontoise France,Versailles,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,19,57,5,ns,ns,ns,ns,ns,,15,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Cergy-Pontoise France,Versailles,"Sciences, technologies et santé",Informatique,18 mois après le diplôme,23,63,6,ns,ns,ns,ns,ns,,15,8.8,2070,ns,ns,ns,1630,2580
,,2013,MASTER LMD,Cergy-Pontoise France,Versailles,"Sciences, technologies et santé","Autres sciences, technologies et santé",18 mois après le diplôme,27,77,7,ns,ns,ns,ns,ns,,15,8.8,2070,ns,ns,ns,1630,2580
9.152836599999999,42.2989986,2013,MASTER LMD,Corse - Pasquale Paoli France,Corse,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,53,68,50,80,69,58,93,ns,,28,10.8,1800,29,17,54,1440,2120
9.152836599999999,42.2989986,2013,MASTER LMD,Corse - Pasquale Paoli France,Corse,"Droit, économie et gestion",Économie,30 mois après le diplôme,18,56,16,ns,ns,ns,ns,ns,,28,10.8,1800,ns,ns,ns,1440,2120
9.152836599999999,42.2989986,2013,MASTER LMD,Corse - Pasquale Paoli France,Corse,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,1,100,1,ns,ns,ns,ns,ns,,28,10.8,1800,ns,ns,ns,1440,2120
9.152836599999999,42.2989986,2013,MASTER LMD,Corse - Pasquale Paoli France,Corse,Sciences humaines et sociales,Autres sciences humaines et sociales,18 mois après le diplôme,4,67,4,ns,ns,ns,ns,nd,,28,10.8,1800,ns,ns,ns,1440,2120
9.152836599999999,42.2989986,2013,MASTER LMD,Corse - Pasquale Paoli France,Corse,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,21,80,18,ns,ns,ns,ns,ns,,28,10.8,1800,ns,ns,ns,1440,2120
9.152836599999999,42.2989986,2013,MASTER LMD,Corse - Pasquale Paoli France,Corse,"Sciences, technologies et santé",Sciences fondamentales,18 mois après le diplôme,17,63,16,ns,ns,ns,ns,ns,,28,10.8,1800,ns,ns,ns,1440,2120
9.152836599999999,42.2989986,2013,MASTER LMD,Corse - Pasquale Paoli France,Corse,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,5,83,4,ns,ns,ns,ns,ns,,28,10.8,1800,ns,ns,ns,1440,2120
-52.272216,4.91122,2013,MASTER LMD,Antilles-Guyane France,Guadeloupe,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,26,65,43,ns,ns,ns,ns,ns,,47,nd,.,ns,ns,ns,.,.
-52.272216,4.91122,2013,MASTER LMD,Antilles-Guyane France,Guadeloupe,"Droit, économie et gestion",Droit,18 mois après le diplôme,12,70,21,ns,ns,ns,ns,ns,,47,nd,.,ns,ns,ns,.,.
-52.272216,4.91122,2013,MASTER LMD,Antilles-Guyane France,Guadeloupe,"Droit, économie et gestion",Gestion,18 mois après le diplôme,13,60,21,ns,ns,ns,ns,ns,,47,nd,.,ns,ns,ns,.,.
-52.272216,4.91122,2013,MASTER LMD,Antilles-Guyane France,Guadeloupe,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",30 mois après le diplôme,1,50,2,ns,nd,nd,nd,nd,,47,nd,.,nd,nd,ns,.,.
-52.272216,4.91122,2013,MASTER LMD,Antilles-Guyane France,Guadeloupe,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,7,62,14,ns,nd,nd,nd,nd,,47,nd,.,nd,ns,ns,.,.
,,2013,MASTER LMD,La Réunion France,La Réunion,"Droit, économie et gestion",Économie,18 mois après le diplôme,25,63,15,ns,ns,ns,ns,ns,,47,nd,.,ns,ns,ns,.,.
,,2013,MASTER LMD,La Réunion France,La Réunion,"Droit, économie et gestion",Gestion,18 mois après le diplôme,48,88,31,69,44,68,97,1500,23400,47,nd,.,5,4,79,.,.
,,2013,MASTER LMD,La Réunion France,La Réunion,"Lettres, langues, arts","Lettres, langues, arts",18 mois après le diplôme,14,61,11,ns,ns,ns,ns,ns,,47,nd,.,ns,ns,ns,.,.
,,2013,MASTER LMD,La Réunion France,La Réunion,Sciences humaines et sociales,Autres sciences humaines et sociales,18 mois après le diplôme,4,67,3,ns,ns,ns,ns,ns,,47,nd,.,ns,ns,ns,.,.
,,2013,MASTER LMD,La Réunion France,La Réunion,"Sciences, technologies et santé",Sciences de l'ingénieur,18 mois après le diplôme,21,67,13,ns,ns,ns,ns,ns,,47,nd,.,ns,ns,ns,.,.
5.04148,47.322047,2011,MASTER ENS,Dijon - Bourgogne France,Dijon,Masters enseignement,Masters enseignement : premier degré,30 mois après le diplôme,71,69,11,100,75,85,85,1650,25700,29,8.8,1790,67,30,92,,
5.04148,47.322047,2011,MASTER LMD,Dijon - Bourgogne France,Dijon,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",30 mois après le diplôme,28,79,4,ns,ns,ns,ns,ns,,29,8.8,1790,ns,ns,ns,,
5.04148,47.322047,2011,MASTER LMD,Dijon - Bourgogne France,Dijon,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,127,80,17,87,83,52,80,1600,25000,29,8.8,1790,60,63,77,,
5.04148,47.322047,2011,MASTER LMD,Dijon - Bourgogne France,Dijon,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,221,76,30,89,92,80,95,1800,28100,29,8.8,1790,66,65,44,,
5.04148,47.322047,2011,MASTER LMD,Dijon - Bourgogne France,Dijon,"Sciences, technologies et santé",Sciences fondamentales,30 mois après le diplôme,59,80,8,98,89,78,97,2000,31200,29,8.8,1790,69,60,44,,
