Longitude;Latitude;annee;diplome;NameOfUni;academie;domaine;discipline;situation;nombre_de_reponses;taux_de_reponse;taux_dinsertion;emplois_cadre_ou_professions_intermediaires;emplois_stables;emplois_a_temps_plein;salaire_net_median_des_emplois_a_temps_plein;salaire_brut_annuel_estime;de_diplomes_boursiers;taux_de_chomage_regional;salaire_net_mensuel_median_regional;emplois_cadre;emplois_exterieurs_a_la_region_de_luniversite;femmes;salaire_net_mensuel_regional_1er_quartile;salaire_net_mensuel_regional_3eme_quartile
2.3334127;48.8433032;2011;MASTER LMD;Paris_2_Pantheon_Assas_;Paris;Droit, économie et gestion;Droit;30 mois après le diplôme;80;48;95;89;51;97;2580;40200;13;8.6;1990;80;19;62;;
2.3334127;48.8433032;2011;MASTER LMD;Paris_2_Pantheon_Assas_;Paris;Droit, économie et gestion;Gestion;30 mois après le diplôme;60;50;95;86;63;100;2530;39500;13;8.6;1990;82;23;66;;
2.3334127;48.8433032;2011;MASTER LMD;Paris_2_Pantheon_Assas_;Paris;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;14;74;0;ns;ns;ns;ns;;13;8.6;1990;ns;ns;ns;;
2.3334127;48.8433032;2011;MASTER LMD;Paris_2_Pantheon_Assas_;Paris;Sciences humaines et sociales;Information communication;30 mois après le diplôme;30;41;93;ns;ns;ns;ns;;13;8.6;1990;ns;ns;67;;
2.340761;48.851251;2011;MASTER LMD;Paris_Rene_Descartes_;Paris;Droit, économie et gestion;Gestion;30 mois après le diplôme;27;57;0;ns;ns;ns;ns;;19;8.6;1990;ns;ns;ns;;
2.340761;48.851251;2011;MASTER LMD;Paris_Rene_Descartes_;Paris;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;3;50;0;ns;ns;ns;ns;;19;8.6;1990;ns;ns;ns;;
2.340761;48.851251;2011;MASTER LMD;Paris_Rene_Descartes_;Paris;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;47;68;93;100;91;93;2500;39000;19;8.6;1990;91;15;47;;
2.357499;48.8471036;2011;MASTER LMD;Paris_Pierre_et_Marie_Curie_;Paris;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;263;62;92;98;83;95;2230;34700;28;8.6;1990;85;24;44;;
2.357499;48.8471036;2011;MASTER LMD;Paris_Pierre_et_Marie_Curie_;Paris;Sciences, technologies et santé;Sciences de l'ingénieur;30 mois après le diplôme;57;71;93;100;91;100;2250;35100;28;8.6;1990;96;23;20;;
0.107929;49.49437;2011;MASTER LMD;Le_Havre_;Rouen;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;38;63;79;ns;80;97;ns;;32;10.9;1770;ns;57;53;;
0.107929;49.49437;2011;MASTER LMD;Le_Havre_;Rouen;Sciences, technologies et santé;Sciences de l'ingénieur;30 mois après le diplôme;16;68;0;ns;ns;ns;ns;;32;10.9;1770;ns;ns;ns;;
2.586253;48.840109;2011;MASTER LMD;Paris_Est_Marne_la_Vallee_;Créteil;Droit, économie et gestion;Gestion;30 mois après le diplôme;155;57;91;85;84;98;2160;33600;18;8.6;1990;65;11;70;;
6.018688;43.136473;2011;MASTER ENS;Toulon_Sud_Toulon_Var_;Nice;Masters enseignement;Masters enseignement;30 mois après le diplôme;9;64;0;ns;ns;ns;ns;;35;11.2;1730;ns;ns;ns;;
6.018688;43.136473;2011;MASTER ENS;Toulon_Sud_Toulon_Var_;Nice;Masters enseignement;Masters enseignement : second degré, CPE...;30 mois après le diplôme;9;64;0;ns;ns;ns;ns;;35;11.2;1730;ns;ns;ns;;
4.805528;43.94931700000001;2011;MASTER LMD;Avignon_;Aix-Marseille;Droit, économie et gestion;Droit;30 mois après le diplôme;5;75;0;ns;ns;ns;ns;;37;11.2;1730;ns;ns;ns;;
4.805528;43.94931700000001;2011;MASTER LMD;Avignon_;Aix-Marseille;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;23;67;0;ns;ns;ns;ns;;37;11.2;1730;ns;ns;ns;;
4.805528;43.94931700000001;2011;MASTER LMD;Avignon_;Aix-Marseille;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;21;76;0;ns;ns;ns;ns;;37;11.2;1730;ns;ns;ns;;
4.805528;43.94931700000001;2011;MASTER LMD;Avignon_;Aix-Marseille;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;1;100;0;ns;ns;ns;ns;;37;11.2;1730;ns;ns;ns;;
0.340375;46.58022400000001;2011;MASTER ENS;Poitiers_;Poitiers;Masters enseignement;Masters enseignement : premier degré;30 mois après le diplôme;111;72;95;88;80;91;1650;25700;32;9.1;1690;74;16;91;;
0.340375;46.58022400000001;2011;MASTER LMD;Poitiers_;Poitiers;Droit, économie et gestion;Gestion;30 mois après le diplôme;155;36;92;81;89;97;1950;30500;32;9.1;1690;54;63;52;;
0.340375;46.58022400000001;2011;MASTER LMD;Poitiers_;Poitiers;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;15;56;0;ns;ns;ns;ns;;32;9.1;1690;ns;ns;ns;;
0.340375;46.58022400000001;2011;MASTER LMD;Poitiers_;Poitiers;Sciences, technologies et santé;Informatique;30 mois après le diplôme;14;79;0;ns;ns;ns;ns;;32;9.1;1690;ns;ns;ns;;
2.3620284;48.91197649999999;2011;MASTER ENS;Paris_13_Paris_Nord_;Créteil;Masters enseignement;Masters enseignement : second degré, CPE...;30 mois après le diplôme;6;43;0;ns;ns;ns;ns;;27;8.6;1990;ns;ns;ns;;
2.3620284;48.91197649999999;2011;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;29;49;0;ns;ns;ns;ns;;27;8.6;1990;ns;ns;ns;;
2.3620284;48.91197649999999;2011;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;0;0;0;nd;nd;nd;nd;;27;8.6;1990;nd;nd;nd;;
2.3620284;48.91197649999999;2011;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Sciences, technologies et santé;Informatique;30 mois après le diplôme;10;50;0;ns;ns;ns;ns;;27;8.6;1990;ns;ns;ns;;
2.3620284;48.91197649999999;2011;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;6;53;0;ns;ns;ns;ns;;27;8.6;1990;ns;ns;ns;;
2.3635622;48.9449361;2011;MASTER LMD;Paris_8_Vincennes_Saint_Denis_;Créteil;Droit, économie et gestion;Droit;30 mois après le diplôme;7;61;0;ns;ns;ns;ns;;30;8.6;1990;ns;ns;ns;;
2.3635622;48.9449361;2011;MASTER LMD;Paris_8_Vincennes_Saint_Denis_;Créteil;Sciences, technologies et santé;Informatique;30 mois après le diplôme;11;80;0;ns;ns;ns;ns;;30;8.6;1990;ns;ns;ns;;
9.152836599999999;42.2989986;2011;MASTER LMD;Corse_Pasquale_Paoli_;Corse;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;15;49;0;ns;ns;ns;ns;;31;9.9;1580;ns;ns;ns;;
9.152836599999999;42.2989986;2011;MASTER LMD;Corse_Pasquale_Paoli_;Corse;Sciences humaines et sociales;Autres sciences humaines et sociales;30 mois après le diplôme;3;67;0;ns;ns;ns;ns;;31;9.9;1580;ns;ns;ns;;
9.152836599999999;42.2989986;2011;MASTER LMD;Corse_Pasquale_Paoli_;Corse;Sciences, technologies et santé;Informatique;30 mois après le diplôme;4;57;0;ns;ns;ns;ns;;31;9.9;1580;ns;ns;ns;;
-52.272216;4.91122;2011;MASTER ENS;Antilles_Guyane_;Guadeloupe;Masters enseignement;Masters enseignement;30 mois après le diplôme;21;25;0;;;;;;;nd;2050;;;;;
-52.272216;4.91122;2011;MASTER LMD;Antilles_Guyane_;Guadeloupe;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;23;34;0;;;;;;;nd;2050;;;;;
-4.5016509;48.4004967;2010;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Sciences, technologies et santé;Sciences de l'ingénieur;30 mois après le diplôme;26;65;0;ns;ns;ns;ns;;33;9;1670;nd;nd;nd;;
4.360054;43.836699;2010;MASTER LMD;Nîmes_;Montpellier;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;0;0;0;;;;;;41;14.3;1650;nd;nd;nd;;
1.4542318;43.5968342;2010;MASTER LMD;Toulouse_3_Paul_Sabatier_;Toulouse;Sciences, technologies et santé;Sciences de la vie et de la terre;30 mois après le diplôme;172;69;91;89;50;96;1660;25900;33;10.4;1730;nd;nd;nd;;
2.344468;48.8469373;2010;MASTER LMD;Paris_1_Pantheon_Sorbonne_;Paris;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;76;79;97;81;65;88;1740;27200;20;8.8;1990;nd;nd;nd;;
2.344468;48.8469373;2010;MASTER LMD;Paris_1_Pantheon_Sorbonne_;Paris;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;7;50;0;ns;ns;ns;ns;;20;8.8;1990;nd;nd;nd;;
2.3334127;48.8433032;2010;MASTER LMD;Paris_2_Pantheon_Assas_;Paris;Droit, économie et gestion;Économie;30 mois après le diplôme;24;59;0;ns;ns;ns;ns;;12;8.8;1990;nd;nd;nd;;
2.3334127;48.8433032;2010;MASTER LMD;Paris_2_Pantheon_Assas_;Paris;Sciences humaines et sociales;Autres sciences humaines et sociales;30 mois après le diplôme;0;0;0;nd;nd;nd;nd;;12;8.8;1990;nd;nd;nd;;
2.340761;48.851251;2010;MASTER LMD;Paris_Rene_Descartes_;Paris;Droit, économie et gestion;Droit;30 mois après le diplôme;26;59;0;ns;ns;ns;ns;;21;8.8;1990;nd;nd;nd;;
2.340761;48.851251;2010;MASTER LMD;Paris_Rene_Descartes_;Paris;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;98;72;90;93;68;92;2100;32800;21;8.8;1990;nd;nd;nd;;
2.340761;48.851251;2010;MASTER LMD;Paris_Rene_Descartes_;Paris;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;46;64;87;95;80;88;ns;;21;8.8;1990;nd;nd;nd;;
0.107929;49.49437;2010;MASTER LMD;Le_Havre_;Rouen;Sciences, technologies et santé;Informatique;30 mois après le diplôme;3;50;0;ns;ns;ns;ns;;30;11.6;1760;nd;nd;nd;;
2.586253;48.840109;2010;MASTER LMD;Paris_Est_Marne_la_Vallee_;Créteil;Droit, économie et gestion;Gestion;30 mois après le diplôme;162;78;92;84;85;97;2020;31500;16;8.8;1990;nd;nd;nd;;
2.586253;48.840109;2010;MASTER LMD;Paris_Est_Marne_la_Vallee_;Créteil;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;57;82;76;80;75;89;1700;26500;16;8.8;1990;nd;nd;nd;;
2.1388672;43.9194985;2010;MASTER LMD;Institut_national_universitaire_Jean_Francois_Champollion_;Toulouse;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;0;0;0;;;;;;30;10.4;1730;nd;nd;nd;;
2.1388672;43.9194985;2010;MASTER LMD;Institut_national_universitaire_Jean_Francois_Champollion_;Toulouse;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;0;0;0;;;;;;30;10.4;1730;nd;nd;nd;;
6.018688;43.136473;2010;MASTER LMD;Toulon_Sud_Toulon_Var_;Nice;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;119;73;82;69;76;91;1700;26500;40;11.7;1750;nd;nd;nd;;
6.018688;43.136473;2010;MASTER LMD;Toulon_Sud_Toulon_Var_;Nice;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;41;84;85;ns;63;91;ns;;40;11.7;1750;nd;nd;nd;;
6.018688;43.136473;2010;MASTER LMD;Toulon_Sud_Toulon_Var_;Nice;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;16;72;0;ns;ns;ns;ns;;40;11.7;1750;nd;nd;nd;;
4.805528;43.94931700000001;2010;MASTER LMD;Avignon_;Aix-Marseille;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;17;73;0;ns;ns;ns;ns;;38;11.7;1750;nd;nd;nd;;
0.340375;46.58022400000001;2010;MASTER LMD;Poitiers_;Poitiers;Droit, économie et gestion;Gestion;30 mois après le diplôme;159;42;92;75;90;99;1880;29300;30;9.8;1670;nd;nd;nd;;
1.261105;45.83361900000001;2010;MASTER LMD;Limoges_;Limoges;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;1;50;0;nd;nd;nd;nd;;29;9.5;1660;nd;nd;nd;;
1.261105;45.83361900000001;2010;MASTER LMD;Limoges_;Limoges;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;1;67;0;ns;ns;ns;ns;;29;9.5;1660;nd;nd;nd;;
2.3620284;48.91197649999999;2010;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Droit, économie et gestion;Gestion;30 mois après le diplôme;31;25;90;ns;ns;ns;ns;;34;8.8;1990;nd;nd;nd;;
2.3620284;48.91197649999999;2010;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;3;21;0;ns;ns;ns;ns;;34;8.8;1990;nd;nd;nd;;
2.3620284;48.91197649999999;2010;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Sciences humaines et sociales;Psychologie;30 mois après le diplôme;30;46;90;ns;ns;ns;ns;;34;8.8;1990;nd;nd;nd;;
2.3620284;48.91197649999999;2010;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Sciences, technologies et santé;Informatique;30 mois après le diplôme;2;12;0;ns;ns;ns;ns;;34;8.8;1990;nd;nd;nd;;
2.3620284;48.91197649999999;2010;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;2;33;0;ns;ns;ns;ns;;34;8.8;1990;nd;nd;nd;;
2.3635622;48.9449361;2010;MASTER LMD;Paris_8_Vincennes_Saint_Denis_;Créteil;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;13;35;0;ns;ns;ns;ns;;22;8.8;1990;nd;nd;nd;;
9.152836599999999;42.2989986;2010;MASTER LMD;Corse_Pasquale_Paoli_;Corse;Droit, économie et gestion;Économie;30 mois après le diplôme;24;60;0;ns;ns;ns;ns;;31;10;1660;nd;nd;nd;;
9.152836599999999;42.2989986;2010;MASTER LMD;Corse_Pasquale_Paoli_;Corse;Sciences humaines et sociales;Autres sciences humaines et sociales;30 mois après le diplôme;3;56;0;ns;ns;ns;ns;;31;10;1660;nd;nd;nd;;
9.152836599999999;42.2989986;2010;MASTER LMD;Corse_Pasquale_Paoli_;Corse;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;15;59;0;ns;ns;ns;ns;;31;10;1660;nd;nd;nd;;
-52.272216;4.91122;2010;MASTER LMD;Antilles_Guyane_;Guadeloupe;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;0;0;0;;;;;;;nd;2090;nd;nd;nd;;
-52.272216;4.91122;2010;MASTER LMD;Antilles_Guyane_;Guadeloupe;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;0;0;0;;;;;;;nd;2090;nd;nd;nd;;
7.266587400000001;43.7169034;2011;MASTER ENS;Nice_Sophia_Antipolis_;Nice;Masters enseignement;Masters enseignement;30 mois après le diplôme;184;82;95;89;89;92;1700;26500;25;11.2;1730;85;30;82;;
7.266587400000001;43.7169034;2011;MASTER ENS;Nice_Sophia_Antipolis_;Nice;Masters enseignement;Masters enseignement : premier degré;30 mois après le diplôme;126;82;94;84;86;89;1690;26400;25;11.2;1730;77;22;91;;
7.266587400000001;43.7169034;2011;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Droit, économie et gestion;Gestion;30 mois après le diplôme;149;77;87;71;87;98;1900;29600;25;11.2;1730;45;48;47;;
7.266587400000001;43.7169034;2011;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;42;64;90;62;89;95;ns;;25;11.2;1730;38;38;71;;
7.266587400000001;43.7169034;2011;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;23;70;0;ns;ns;ns;ns;;25;11.2;1730;ns;ns;ns;;
7.266587400000001;43.7169034;2011;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Sciences humaines et sociales;Psychologie;30 mois après le diplôme;48;86;90;85;60;60;ns;;25;11.2;1730;68;40;83;;
7.266587400000001;43.7169034;2011;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Sciences humaines et sociales;Autres sciences humaines et sociales;30 mois après le diplôme;12;89;0;ns;ns;ns;ns;;25;11.2;1730;ns;ns;ns;;
5.3773517;43.3048368;2011;MASTER ENS;Aix_Marseille_;Aix-Marseille;Masters enseignement;Masters enseignement;30 mois après le diplôme;342;75;95;81;80;90;1700;26600;29;11.2;1730;64;32;87;;
5.3773517;43.3048368;2011;MASTER ENS;Aix_Marseille_;Aix-Marseille;Masters enseignement;Masters enseignement : second degré, CPE...;30 mois après le diplôme;120;72;98;95;92;96;1800;28100;29;11.2;1730;82;50;74;;
5.3773517;43.3048368;2011;MASTER LMD;Aix_Marseille_;Aix-Marseille;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;528;68;89;84;80;98;2000;31200;29;11.2;1730;54;48;58;;
5.3773517;43.3048368;2011;MASTER LMD;Aix_Marseille_;Aix-Marseille;Droit, économie et gestion;Économie;30 mois après le diplôme;58;61;79;87;70;96;1960;30500;29;11.2;1730;52;50;55;;
5.3773517;43.3048368;2011;MASTER LMD;Aix_Marseille_;Aix-Marseille;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;19;68;0;ns;ns;ns;ns;;29;11.2;1730;ns;ns;ns;;
5.3773517;43.3048368;2011;MASTER LMD;Aix_Marseille_;Aix-Marseille;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;111;71;81;69;52;90;1480;23000;29;11.2;1730;38;63;85;;
5.3773517;43.3048368;2011;MASTER LMD;Aix_Marseille_;Aix-Marseille;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;302;76;81;81;66;76;1610;25100;29;11.2;1730;56;44;74;;
5.3773517;43.3048368;2011;MASTER LMD;Aix_Marseille_;Aix-Marseille;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;388;75;89;90;76;94;1900;29600;29;11.2;1730;67;44;48;;
5.3773517;43.3048368;2011;MASTER LMD;Aix_Marseille_;Aix-Marseille;Sciences, technologies et santé;Sciences de l'ingénieur;30 mois après le diplôme;70;73;90;84;84;97;2040;31900;29;11.2;1730;68;40;51;;
-0.370679;49.182863;2011;MASTER ENS;Caen_Basse_Normandie_;Caen;Masters enseignement;Masters enseignement : premier degré;30 mois après le diplôme;104;79;98;94;73;86;1670;26100;28;8.9;1720;83;32;88;;
-0.370679;49.182863;2011;MASTER LMD;Caen_Basse_Normandie_;Caen;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;250;72;93;88;81;99;2050;32000;28;8.9;1720;57;61;50;;
-0.370679;49.182863;2011;MASTER LMD;Caen_Basse_Normandie_;Caen;Droit, économie et gestion;Économie;30 mois après le diplôme;38;78;95;92;94;100;2210;34500;28;8.9;1720;56;64;38;;
-0.370679;49.182863;2011;MASTER LMD;Caen_Basse_Normandie_;Caen;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;82;77;95;83;90;99;2060;32100;28;8.9;1720;66;68;39;;
-0.370679;49.182863;2011;MASTER LMD;Caen_Basse_Normandie_;Caen;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;25;80;0;ns;ns;ns;ns;;28;8.9;1720;ns;ns;ns;;
-1.151139;46.160329;2011;MASTER LMD;La_Rochelle_;Poitiers;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;59;82;90;60;76;98;1700;26500;43;9.1;1690;34;59;72;;
-1.151139;46.160329;2011;MASTER LMD;La_Rochelle_;Poitiers;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;29;91;0;ns;ns;ns;ns;;43;9.1;1690;ns;ns;ns;;
7.266587400000001;43.7169034;2013;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Droit, économie et gestion;Droit;18 mois après le diplôme;73;82;85;72;66;93;1970;30700;26;11.4;1840;38;32;68;1430;2210
7.266587400000001;43.7169034;2013;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;22;87;0;ns;ns;ns;ns;;26;11.4;1840;ns;ns;ns;1430;2210
7.266587400000001;43.7169034;2013;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Sciences humaines et sociales;Histoire-géographie;18 mois après le diplôme;15;86;0;ns;ns;ns;ns;;26;11.4;1840;ns;ns;ns;1430;2210
7.266587400000001;43.7169034;2013;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;15;86;0;ns;ns;ns;ns;;26;11.4;1840;ns;ns;ns;1430;2210
7.266587400000001;43.7169034;2013;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Sciences humaines et sociales;Autres sciences humaines et sociales;18 mois après le diplôme;10;80;0;ns;ns;ns;ns;;26;11.4;1840;ns;ns;ns;1430;2210
7.266587400000001;43.7169034;2013;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Sciences, technologies et santé;Ensemble sciences, technologies et santé;18 mois après le diplôme;176;85;92;88;75;94;1970;30800;26;11.4;1840;75;39;48;1430;2210
7.266587400000001;43.7169034;2013;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Sciences, technologies et santé;Sciences de la vie et de la terre;30 mois après le diplôme;39;84;90;82;68;91;ns;;26;11.4;1840;67;42;52;1430;2210
5.7727998;45.1913516;2012;MASTER LMD;Grenoble_3_Stendhal_;Grenoble;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;62;86;78;75;33;85;1500;23400;30;8.9;1780;40;57;67;1430;2130
5.7727998;45.1913516;2012;MASTER LMD;Grenoble_3_Stendhal_;Grenoble;Sciences humaines et sociales;Information communication;18 mois après le diplôme;62;86;78;75;33;85;1500;23400;30;8.9;1780;40;57;67;1430;2130
4.392984999999999;45.424622;2012;MASTER LMD;Saint_Etienne_Jean_Monnet_;Lyon;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;44;82;86;87;82;89;ns;;31;8.9;1780;52;50;63;1430;2130
4.392984999999999;45.424622;2012;MASTER LMD;Saint_Etienne_Jean_Monnet_;Lyon;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;44;78;86;87;47;82;ns;;31;8.9;1780;47;27;75;1430;2130
4.392984999999999;45.424622;2012;MASTER LMD;Saint_Etienne_Jean_Monnet_;Lyon;Sciences, technologies et santé;Sciences de la vie et de la terre;18 mois après le diplôme;13;80;0;ns;ns;ns;ns;;31;8.9;1780;ns;ns;ns;1430;2130
4.392984999999999;45.424622;2012;MASTER LMD;Saint_Etienne_Jean_Monnet_;Lyon;Sciences, technologies et santé;Autres sciences, technologies et santé;18 mois après le diplôme;5;67;0;ns;ns;ns;ns;;31;8.9;1780;ns;ns;ns;1430;2130
-1.553621;47.218371;2012;MASTER ENS;Nantes_;Nantes;Masters enseignement;Masters enseignement;30 mois après le diplôme;154;72;97;95;88;96;1710;26700;32;9;1710;86;36;78;1400;2010
-1.553621;47.218371;2012;MASTER LMD;Nantes_;Nantes;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;210;60;92;78;64;96;1800;28100;31;9;1710;46;52;63;1400;2010
